179,-78,0.09
180,-78,0.14
-179,-78,0.15
-178,-78,0.16
-177,-78,0.19
-176,-78,0.21
-175,-78,0.21
-174,-78,0.2
-173,-78,0.2
-172,-78,0.19
-171,-78,0.19
-170,-78,0.19
-169,-78,0.2
-168,-78,0.21
-167,-78,0.23
-166,-78,0.24
-165,-78,0.25
-164,-78,0.24
-163,-78,0.23
-162,-78,0.17
164,-77,0.05
165,-77,0.13
166,-77,0.13
167,-77,0.1
168,-77,0.2
169,-77,0.34
170,-77,0.51
171,-77,0.64
172,-77,0.59
173,-77,0.5
174,-77,0.44
175,-77,0.41
176,-77,0.39
177,-77,0.37
178,-77,0.34
179,-77,0.32
180,-77,0.31
-179,-77,0.3
-178,-77,0.29
-177,-77,0.29
-176,-77,0.3
-175,-77,0.29
-174,-77,0.25
-173,-77,0.2
-172,-77,0.16
-171,-77,0.15
-170,-77,0.18
-169,-77,0.19
-168,-77,0.22
-167,-77,0.2
-166,-77,0.24
-165,-77,0.31
-164,-77,0.34
-163,-77,0.36
-162,-77,0.37
-161,-77,0.36
-160,-77,0.34
-159,-77,0.27
-158,-77,0.07
-155,-77,0.09
-154,-77,0.14
-153,-77,0.12
-152,-77,0.05
163,-76,0.05
164,-76,0.11
165,-76,0.13
169,-76,0.36
170,-76,0.5
171,-76,0.58
172,-76,0.58
173,-76,0.55
174,-76,0.51
175,-76,0.46
176,-76,0.42
177,-76,0.38
178,-76,0.35
179,-76,0.32
180,-76,0.3
-179,-76,0.28
-178,-76,0.26
-177,-76,0.21
-176,-76,0.16
-175,-76,0.08
-163,-76,0.16
-162,-76,0.2
-161,-76,0.28
-160,-76,0.21
-159,-76,0.21
-158,-76,0.2
-157,-76,0.19
-156,-76,0.19
-155,-76,0.2
-154,-76,0.21
-153,-76,0.23
-152,-76,0.21
-151,-76,0.13
-148,-76,0.11
-147,-76,0.06
-146,-76,0.03
-57,-76,0.2
-55,-76,0.04
-33,-76,0.78
-32,-76,1.48
-31,-76,2.09
-30,-76,2.07
-29,-76,1.83
-28,-76,1.45
-27,-76,0.33
164,-75,0.09
165,-75,0.17
166,-75,0.2
167,-75,0.2
168,-75,0.18
169,-75,0.19
170,-75,0.35
171,-75,0.43
172,-75,0.45
173,-75,0.44
174,-75,0.42
175,-75,0.39
176,-75,0.37
177,-75,0.33
178,-75,0.31
179,-75,0.3
180,-75,0.28
-179,-75,0.25
-178,-75,0.2
-177,-75,0.16
-176,-75,0.07
-155,-75,0.06
-154,-75,0.06
-153,-75,0.23
-152,-75,0.28
-151,-75,0.31
-150,-75,0.32
-149,-75,0.33
-148,-75,0.36
-147,-75,0.38
-146,-75,0.39
-145,-75,0.37
-144,-75,0.29
-140,-75,0.19
-102,-75,0.06
-61,-75,0.37
-34,-75,0.45
-33,-75,0.66
-32,-75,0.72
-31,-75,0.94
-30,-75,1.08
-29,-75,1.15
-28,-75,1.13
-27,-75,1.04
-26,-75,0.89
-25,-75,0.71
166,-74,0.1
171,-74,0.11
172,-74,0.29
173,-74,0.35
174,-74,0.36
175,-74,0.35
176,-74,0.32
177,-74,0.3
178,-74,0.29
179,-74,0.27
180,-74,0.21
-179,-74,0.17
-178,-74,0.14
-147,-74,0.13
-146,-74,0.15
-145,-74,0.16
-144,-74,0.24
-143,-74,0.26
-142,-74,0.28
-141,-74,0.27
-140,-74,0.22
-139,-74,0.29
-138,-74,0.35
-137,-74,0.4
-136,-74,0.41
-135,-74,0.4
-134,-74,0.32
-133,-74,0.26
-132,-74,0.19
-131,-74,0.15
-130,-74,0.14
-129,-74,0.11
-115,-74,0.04
-113,-74,0.12
-112,-74,0.15
-111,-74,0.15
-110,-74,0.12
-107,-74,0.12
-106,-74,0.11
-105,-74,0.11
-104,-74,0.09
-33,-74,0.45
-32,-74,0.47
-31,-74,0.44
-27,-74,0.16
-26,-74,0.6
-25,-74,0.56
-24,-74,0.16
-23,-74,0.56
-22,-74,0.65
173,-73,0.26
174,-73,0.27
175,-73,0.28
176,-73,0.24
177,-73,0.17
178,-73,0.16
-172,-73,0.11
-171,-73,0.09
-170,-73,0.05
-169,-73,0.05
-168,-73,0.05
-167,-73,0.05
-166,-73,0.04
-165,-73,0.04
-164,-73,0.05
-163,-73,0.06
-162,-73,0.06
-161,-73,0.07
-160,-73,0.07
-159,-73,0.1
-158,-73,0.08
-157,-73,0.1
-156,-73,0.1
-155,-73,0.1
-154,-73,0.09
-153,-73,0.1
-152,-73,0.1
-143,-73,0.12
-142,-73,0.12
-130,-73,0.09
-129,-73,0.11
-128,-73,0.12
-127,-73,0.11
-126,-73,0.09
-125,-73,0.06
-122,-73,0.03
-121,-73,0.02
-120,-73,0.03
-119,-73,0.03
-118,-73,0.03
-117,-73,0.06
-116,-73,0.21
-115,-73,0.26
-114,-73,0.29
-113,-73,0.32
-112,-73,0.32
-111,-73,0.27
-110,-73,0.09
-105,-73,0.33
-104,-73,0.41
-79,-73,0.14
-24,-73,0.12
-22,-73,0.32
-21,-73,0.51
-20,-73,0.44
-172,-72,0.04
-171,-72,0.05
-170,-72,0.09
-169,-72,0.06
-168,-72,0.06
-167,-72,0.06
-166,-72,0.06
-165,-72,0.07
-164,-72,0.07
-163,-72,0.07
-162,-72,0.08
-161,-72,0.08
-160,-72,0.08
-156,-72,0.09
-155,-72,0.12
-154,-72,0.09
-153,-72,0.09
-137,-72,0.11
-136,-72,0.11
-135,-72,0.1
-128,-72,0.07
-104,-72,0.29
-103,-72,0.36
-96,-72,0.15
-75,-72,0.04
-60,-72,0.08
-27,-72,0.23
-26,-72,0.23
-25,-72,0.32
-24,-72,0.24
-23,-72,0.35
-22,-72,0.23
-15,-72,0.1
168,-71,0.15
-174,-71,0.04
-173,-71,0.04
-172,-71,0.1
-171,-71,0.11
-170,-71,0.11
-169,-71,0.09
-168,-71,0.08
-167,-71,0.05
-166,-71,0.06
-165,-71,0.1
-164,-71,0.12
